Middle East & North Africa (excluding high income),MNA,49.26775457,48.347628,48.93708652,48.43021634,50.15897439,48.267502,48.80946888,49.9660957,49.22615176,54.46832293,54.37255528,53.85776254
Montenegro,MNE,28.59908877,27.80047525,26.00124623,25.56279261,25.0554063,26.62922388,24.68030289,23.27422599,21.94705168,22.55969129,20.92405137,20.78181355
Mongolia,MNG,37.91553694,36.83717825,39.03252666,39.72640499,43.30465329,45.36017005,42.6543748,42.32131127,39.29514006,42.51464988,38.22281711,40.11284905
Northern Mariana Islands,MNP,11.41490119,11.40998512,12.18124211,11.86877124,11.926381,12.19962657,11.43999611,10.96502021,10.3134722,10.39771204,9.91775575,9.892981129
Mozambique,MOZ,23.38285769,22.79658067,22.68627092,22.66323062,23.56146872,22.6090715,22.86760109,22.63615999,22.61416414,21.90588194,21.47182554,21.29869546
Mauritania,MRT,50.06832036,48.41496384,48.86025116,41.87260231,39.63741338,40.04314497,42.34351169,40.21579155,43.11078408,49.49825592,46.66758772,47.42299178
Mauritius,MUS,15.77292981,15.75657978,15.39803836,15.53724944,15.1947729,15.20170165,15.24585596,15.55617651,15.29264823,14.44195579,14.34637947,14.45782732
Malawi,MWI,26.46902936,26.38950545,26.14208568,25.62740602,25.6961984,25.16500891,25.73840151,24.68347878,25.19822884,24.53742932,23.09261542,23.56592147
Malaysia,MYS,17.29444937,17.68253178,18.07616946,19.37781101,18.59375306,19.20260869,19.1822225,17.55444704,16.92315529,17.44091023,15.75128619,16.03580871
North America,NAC,9.554770848,9.421869948,9.404172572,9.501231017,9.263171058,9.630810585,8.914901076,8.641442144,8.142225682,7.973350547,7.321048084,7.311093663
Namibia,NAM,28.74978965,27.49759667,27.43381856,27.61976141,27.65989633,27.01015451,26.79870806,27.09281609,26.01812153,26.91001673,25.55214196,25.3587654
Niger,NER,90.59636837,88.63160196,87.50676266,73.43849329,69.15017669,72.98276678,72.54464459,63.03171725,60.54135722,87.28128201,87.70847201,94.05381768
Nigeria,NGA,72.12557597,68.71003624,67.5543285,59.65813988,52.60906391,50.97308923,56.1296377,49.74068894,48.63337361,75.39899187,71.369601,71.79817438
Nicaragua,NIC,22.60015976,22.34790325,23.0534074,23.02943656,22.4922691,22.47952015,22.35271161,21.92907575,19.38772134,18.56913277,17.7277291,17.61418045
Netherlands,NLD,16.469403,15.56169523,14.92868009,14.57801781,15.23243025,14.98813864,13.81241373,13.04314511,12.82879707,12.93210515,12.02524278,12.03440807
Norway,NOR,8.995380402,8.793261258,8.668866155,8.35949071,8.341507223,8.853510781,7.925281241,7.633674824,7.670895927,7.242775336,6.95945733,6.956519803
Nepal,NPL,87.59845477,90.68716449,88.9430217,93.21824756,100.7844279,100.7660607,96.96329149,95.31398561,98.11601657,96.25276818,98.05471403,99.73437372
New Zealand,NZL,7.143831418,7.204397399,7.162288498,7.037087279,7.152865691,7.420696435,6.83583564,6.781885551,6.357903512,6.33043381,5.987363154,5.956001129
OECD members,OED,17.25520233,16.85871762,16.92559135,16.8946741,16.98741015,17.12397643,16.15544789,15.95453265,15.22625036,15.3898252,14.4059392,14.45563547
Oman,OMN,40.18764563,39.60269064,39.85528916,39.65527175,37.51533394,39.10379482,40.73328348,41.0527687,37.71088051,42.62758972,41.78219181,41.11523827
Other small states,OSS,29.32746409,29.46675995,29.67261655,29.6189463,32.36458663,32.46158413,33.51363931,33.42420772,32.46595015,35.84467937,34.2544726,34.75442835
Pakistan,PAK,60.33465901,61.43286665,61.10602749,63.37843689,68.00519044,68.54493561,62.37664629,61.02216287,59.51836271,60.08589291,58.63276393,58.28241877
Panama,PAN,13.12754571,13.20617049,14.38301431,14.11531568,14.13891846,14.29603899,13.97236651,13.3978705,12.92161513,12.49074394,11.46554742,11.40005433
Peru,PER,28.52093796,29.50529745,30.27366253,32.29922942,31.50257401,31.57116569,30.49445583,29.74308641,27.5826726,26.03726793,25.54274604,24.78672805
